srcStateName,srcYear,Types of coal,Coal Consuming Sectors,Coal Consumed,YearCode,Year
ANDHRA PRADESH,2016,WASHED COAL,METALLURGICAL USE- COKERIES,0.408,2016,"Financial Year (Apr - Mar), 2016"
ODISHA,2016,MIDDLINGS,STEEL (BOILERS),0.109,2016,"Financial Year (Apr - Mar), 2016"
WEST BENGAL,2016,MIDDLINGS,POWER (UTILITY),0.628,2016,"Financial Year (Apr - Mar), 2016"
JHARKHAND,2016,MIDDLINGS,POWER (UTILITY),2.494,2016,"Financial Year (Apr - Mar), 2016"
MADHYA PRADESH,2016,RAW COAL,METALLURGICAL USE- DIRECT FEED,0.154,2016,"Financial Year (Apr - Mar), 2016"
ODISHA,2016,RAW COAL,COLLIERY OWN - CONSUMPTION,0.005,2016,"Financial Year (Apr - Mar), 2016"
WEST BENGAL,2016,RAW COAL,COLLIERY OWN - CONSUMPTION,0.219,2016,"Financial Year (Apr - Mar), 2016"
KARNATAKA,2016,RAW COAL,POWER (CAPTIVE),0.663,2016,"Financial Year (Apr - Mar), 2016"
GUJARAT,2016,RAW COAL,CHEMICAL,0.039,2016,"Financial Year (Apr - Mar), 2016"
KERALA,2016,RAW COAL,PULP & PAPER,0.046,2016,"Financial Year (Apr - Mar), 2016"
JHARKHAND,2016,MIDDLINGS,STEEL (BOILERS),0.136,2016,"Financial Year (Apr - Mar), 2016"
LADAKH,2016,RAW COAL,TEXTILES & RAYONS,0,2016,"Financial Year (Apr - Mar), 2016"
TAMILNADU,2016,RAW COAL,POWER (CAPTIVE),0.71,2016,"Financial Year (Apr - Mar), 2016"
JHARKHAND,2016,RAW COAL,SPONGE IRON,0.497,2016,"Financial Year (Apr - Mar), 2016"
ANDHRA PRADESH,2017,RAW COAL,CHEMICAL,0.045,2017,"Financial Year (Apr - Mar), 2017"
WEST BENGAL,2017,RAW COAL,POWER (CAPTIVE),0.117,2017,"Financial Year (Apr - Mar), 2017"
DELHI,2017,MIDDLINGS,POWER (UTILITY),0.045,2017,"Financial Year (Apr - Mar), 2017"
JHARKHAND,2017,RAW COAL,SPONGE IRON,0.42,2017,"Financial Year (Apr - Mar), 2017"
MADHYA PRADESH,2017,RAW COAL,POWER (CAPTIVE),18.332,2017,"Financial Year (Apr - Mar), 2017"
KERALA,2017,RAW COAL,POWER (CAPTIVE),0.018,2017,"Financial Year (Apr - Mar), 2017"
RAJASTHAN,2017,WASHED COAL,POWER (CAPTIVE),7.342,2017,"Financial Year (Apr - Mar), 2017"
ASSAM,2017,RAW COAL,POWER (CAPTIVE),0.007,2017,"Financial Year (Apr - Mar), 2017"
JHARKHAND,2017,RAW COAL,METALLURGICAL USE- DIRECT FEED,0.051,2017,"Financial Year (Apr - Mar), 2017"
TAMILNADU,2017,RAW COAL,CEMENT,0.079,2017,"Financial Year (Apr - Mar), 2017"
JAMMU & KASHMIR,2017,RAW COAL,CEMENT,0.009,2017,"Financial Year (Apr - Mar), 2017"
JHARKHAND,2017,WASHED COAL,METALLURGICAL USE- COKERIES,1.94,2017,"Financial Year (Apr - Mar), 2017"
GUJARAT,2017,LIGNITE,PULP & PAPER,0.484,2017,"Financial Year (Apr - Mar), 2017"
PUNJAB,2017,RAW COAL,POWER (UTILITY),12.457,2017,"Financial Year (Apr - Mar), 2017"
UTTAR PRADESH,2017,RAW COAL,POWER (CAPTIVE),4.238,2017,"Financial Year (Apr - Mar), 2017"
MADHYA PRADESH,2017,RAW COAL,TEXTILES & RAYONS,0.017,2017,"Financial Year (Apr - Mar), 2017"
JHARKHAND,2017,WASHED COAL,METALLURGICAL USE- DIRECT FEED,0.275,2017,"Financial Year (Apr - Mar), 2017"
MADHYA PRADESH,2017,WASHED COAL,POWER (UTILITY),0.083,2017,"Financial Year (Apr - Mar), 2017"
HARYANA,2017,RAW COAL,POWER (UTILITY),11.279,2017,"Financial Year (Apr - Mar), 2017"
GUJARAT,2017,RAW COAL,FERTILISERS,0.502,2017,"Financial Year (Apr - Mar), 2017"
ODISHA,2017,WASHED COAL,METALLURGICAL USE- DIRECT FEED,0.108,2017,"Financial Year (Apr - Mar), 2017"
MAHARASHTRA,2017,RAW COAL,POWER (CAPTIVE),0.206,2017,"Financial Year (Apr - Mar), 2017"
RAJASTHAN,2017,LIGNITE,POWER (CAPTIVE),6.483,2017,"Financial Year (Apr - Mar), 2017"
CHHATTISGARH,2017,WASHED COAL,POWER (UTILITY),0.044,2017,"Financial Year (Apr - Mar), 2017"
RAJASTHAN,2017,RAW COAL,TEXTILES & RAYONS,0.028,2017,"Financial Year (Apr - Mar), 2017"
TAMILNADU,2017,LIGNITE,PULP & PAPER,0.042,2017,"Financial Year (Apr - Mar), 2017"
UTTAR PRADESH,2017,WASHED COAL,POWER (UTILITY),7.721,2017,"Financial Year (Apr - Mar), 2017"
WEST BENGAL,2017,WASHED COAL,METALLURGICAL USE- DIRECT FEED,0.118,2017,"Financial Year (Apr - Mar), 2017"
BIHAR,2017,WASHED COAL,POWER (UTILITY),0.114,2017,"Financial Year (Apr - Mar), 2017"
CHHATTISGARH,2017,RAW COAL,POWER (CAPTIVE),2.627,2017,"Financial Year (Apr - Mar), 2017"
MAHARASHTRA,2017,RAW COAL,TEXTILES & RAYONS,0.025,2017,"Financial Year (Apr - Mar), 2017"
KARNATAKA,2017,RAW COAL,CEMENT,1.109,2017,"Financial Year (Apr - Mar), 2017"
TAMILNADU,2017,LIGNITE,CEMENT,0.002,2017,"Financial Year (Apr - Mar), 2017"
RAJASTHAN,2017,RAW COAL,FERTILISERS,0.307,2017,"Financial Year (Apr - Mar), 2017"
UTTAR PRADESH,2017,RAW COAL,CEMENT,0.037,2017,"Financial Year (Apr - Mar), 2017"
MEGHALAYA,2017,RAW COAL,CEMENT,0.011,2017,"Financial Year (Apr - Mar), 2017"
MADHYA PRADESH,2017,RAW COAL,COLLIERY OWN - CONSUMPTION,0.007,2017,"Financial Year (Apr - Mar), 2017"
MAHARASHTRA,2017,RAW COAL,CHEMICAL,0.031,2017,"Financial Year (Apr - Mar), 2017"
UTTAR PRADESH,2017,RAW COAL,POWER (UTILITY),69.345,2017,"Financial Year (Apr - Mar), 2017"
ANDHRA PRADESH,2017,RAW COAL,BRICKS,0.002,2017,"Financial Year (Apr - Mar), 2017"
TELANGANA,2017,RAW COAL,POWER (CAPTIVE),1.062,2017,"Financial Year (Apr - Mar), 2017"
GUJARAT,2017,RAW COAL,PULP & PAPER,0.002,2017,"Financial Year (Apr - Mar), 2017"
TAMILNADU,2017,RAW COAL,POWER (UTILITY),19.171,2017,"Financial Year (Apr - Mar), 2017"
OTHERS,2017,RAW COAL,POWER (UTILITY),0.066,2017,"Financial Year (Apr - Mar), 2017"
GUJARAT,2017,RAW COAL,POWER (CAPTIVE),0.065,2017,"Financial Year (Apr - Mar), 2017"
TAMILNADU,2017,LIGNITE,STEEL (BOILERS),0.035,2017,"Financial Year (Apr - Mar), 2017"
MADHYA PRADESH,2017,RAW COAL,CEMENT,0.694,2017,"Financial Year (Apr - Mar), 2017"
RAJASTHAN,2017,RAW COAL,POWER (UTILITY),9.593,2017,"Financial Year (Apr - Mar), 2017"
JAMMU & KASHMIR,2017,RAW COAL,BRICKS,0.008,2017,"Financial Year (Apr - Mar), 2017"
MADHYA PRADESH,2017,RAW COAL,SPONGE IRON,0.175,2017,"Financial Year (Apr - Mar), 2017"
BIHAR,2017,RAW COAL,CHEMICAL,0.007,2017,"Financial Year (Apr - Mar), 2017"
ODISHA,2017,WASHED COAL,METALLURGICAL USE- COKERIES,0.255,2017,"Financial Year (Apr - Mar), 2017"
PUNJAB,2017,RAW COAL,POWER (CAPTIVE),0.21,2017,"Financial Year (Apr - Mar), 2017"
ODISHA,2017,RAW COAL,POWER (UTILITY),35.989,2017,"Financial Year (Apr - Mar), 2017"
JHARKHAND,2017,WASHED COAL,POWER (CAPTIVE),0.38,2017,"Financial Year (Apr - Mar), 2017"
ODISHA,2017,RAW COAL,SPONGE IRON,2.216,2017,"Financial Year (Apr - Mar), 2017"
CHHATTISGARH,2017,RAW COAL,POWER (UTILITY),58.115,2017,"Financial Year (Apr - Mar), 2017"
OTHERS,2017,RAW COAL,SPONGE IRON,0.002,2017,"Financial Year (Apr - Mar), 2017"
MAHARASHTRA,2017,RAW COAL,POWER (UTILITY),48.209,2017,"Financial Year (Apr - Mar), 2017"
TELANGANA,2017,RAW COAL,TEXTILES & RAYONS,0.016,2017,"Financial Year (Apr - Mar), 2017"
MAHARASHTRA,2017,RAW COAL,PULP & PAPER,0.145,2017,"Financial Year (Apr - Mar), 2017"
ANDHRA PRADESH,2017,WASHED COAL,METALLURGICAL USE- DIRECT FEED,0.372,2017,"Financial Year (Apr - Mar), 2017"
WEST BENGAL,2017,WASHED COAL,POWER (UTILITY),0.744,2017,"Financial Year (Apr - Mar), 2017"
WEST BENGAL,2017,MIDDLINGS,POWER (UTILITY),0.382,2017,"Financial Year (Apr - Mar), 2017"
UTTAR PRADESH,2017,RAW COAL,METALLURGICAL USE- COKERIES,0.226,2017,"Financial Year (Apr - Mar), 2017"
KERALA,2017,RAW COAL,CEMENT,0.031,2017,"Financial Year (Apr - Mar), 2017"
UTTAR PRADESH,2017,RAW COAL,PULP & PAPER,0.001,2017,"Financial Year (Apr - Mar), 2017"
RAJASTHAN,2017,LIGNITE,BRICKS,0,2017,"Financial Year (Apr - Mar), 2017"
JHARKHAND,2017,RAW COAL,POWER (UTILITY),15.25,2017,"Financial Year (Apr - Mar), 2017"
ODISHA,2017,MIDDLINGS,POWER (CAPTIVE),0.233,2017,"Financial Year (Apr - Mar), 2017"
KERALA,2017,RAW COAL,PULP & PAPER,0.027,2017,"Financial Year (Apr - Mar), 2017"
RAJASTHAN,2017,LIGNITE,CEMENT,0.099,2017,"Financial Year (Apr - Mar), 2017"
UTTARAKHAND,2017,RAW COAL,POWER (CAPTIVE),0.357,2017,"Financial Year (Apr - Mar), 2017"
TELANGANA,2017,RAW COAL,SPONGE IRON,0.079,2017,"Financial Year (Apr - Mar), 2017"
WEST BENGAL,2017,RAW COAL,METALLURGICAL USE- COKERIES,0.02,2017,"Financial Year (Apr - Mar), 2017"
WEST BENGAL,2017,MIDDLINGS,POWER (CAPTIVE),0.672,2017,"Financial Year (Apr - Mar), 2017"
JHARKHAND,2017,RAW COAL,BRICKS,0.075,2017,"Financial Year (Apr - Mar), 2017"
PUNJAB,2017,WASHED COAL,POWER (UTILITY),0.012,2017,"Financial Year (Apr - Mar), 2017"
ODISHA,2017,WASHED COAL,POWER (UTILITY),0.086,2017,"Financial Year (Apr - Mar), 2017"
JHARKHAND,2017,RAW COAL,CEMENT,0.036,2017,"Financial Year (Apr - Mar), 2017"
UTTAR PRADESH,2017,RAW COAL,SPONGE IRON,0.053,2017,"Financial Year (Apr - Mar), 2017"
MAHARASHTRA,2017,RAW COAL,COLLIERY OWN - CONSUMPTION,0.004,2017,"Financial Year (Apr - Mar), 2017"
CHHATTISGARH,2017,WASHED COAL,METALLURGICAL USE- COKERIES,0.246,2017,"Financial Year (Apr - Mar), 2017"
MADHYA PRADESH,2017,RAW COAL,POWER (UTILITY),37.128,2017,"Financial Year (Apr - Mar), 2017"
RAJASTHAN,2017,LIGNITE,CHEMICAL,0.002,2017,"Financial Year (Apr - Mar), 2017"
WEST BENGAL,2017,RAW COAL,SPONGE IRON,0.469,2017,"Financial Year (Apr - Mar), 2017"
CHHATTISGARH,2017,MIDDLINGS,POWER (CAPTIVE),0.001,2017,"Financial Year (Apr - Mar), 2017"
WEST BENGAL,2017,RAW COAL,TEXTILES & RAYONS,0.004,2017,"Financial Year (Apr - Mar), 2017"
RAJASTHAN,2017,RAW COAL,POWER (CAPTIVE),0.471,2017,"Financial Year (Apr - Mar), 2017"
TELANGANA,2017,RAW COAL,PULP & PAPER,0.533,2017,"Financial Year (Apr - Mar), 2017"
CHHATTISGARH,2017,RAW COAL,COLLIERY OWN - CONSUMPTION,0.006,2017,"Financial Year (Apr - Mar), 2017"
WEST BENGAL,2017,RAW COAL,METALLURGICAL USE- DIRECT FEED,0.091,2017,"Financial Year (Apr - Mar), 2017"
UTTAR PRADESH,2017,RAW COAL,CHEMICAL,0.013,2017,"Financial Year (Apr - Mar), 2017"
GUJARAT,2017,RAW COAL,TEXTILES & RAYONS,0.025,2017,"Financial Year (Apr - Mar), 2017"
TAMILNADU,2017,LIGNITE,POWER (CAPTIVE),1.167,2017,"Financial Year (Apr - Mar), 2017"
WEST BENGAL,2017,RAW COAL,BRICKS,0.012,2017,"Financial Year (Apr - Mar), 2017"
BIHAR,2017,RAW COAL,POWER (UTILITY),17.156,2017,"Financial Year (Apr - Mar), 2017"
ASSAM,2017,RAW COAL,PULP & PAPER,0.072,2017,"Financial Year (Apr - Mar), 2017"
JHARKHAND,2017,RAW COAL,METALLURGICAL USE- COKERIES,0.729,2017,"Financial Year (Apr - Mar), 2017"
GUJARAT,2017,RAW COAL,CHEMICAL,0.03,2017,"Financial Year (Apr - Mar), 2017"
RAJASTHAN,2017,LIGNITE,POWER (UTILITY),1.413,2017,"Financial Year (Apr - Mar), 2017"
WEST BENGAL,2017,RAW COAL,CEMENT,0.002,2017,"Financial Year (Apr - Mar), 2017"
TAMILNADU,2017,RAW COAL,POWER (CAPTIVE),0.039,2017,"Financial Year (Apr - Mar), 2017"
MAHARASHTRA,2017,RAW COAL,SPONGE IRON,0.295,2017,"Financial Year (Apr - Mar), 2017"
ODISHA,2017,RAW COAL,POWER (CAPTIVE),16.065,2017,"Financial Year (Apr - Mar), 2017"
JHARKHAND,2017,WASHED COAL,POWER (UTILITY),1.149,2017,"Financial Year (Apr - Mar), 2017"
TAMILNADU,2017,RAW COAL,PULP & PAPER,0.016,2017,"Financial Year (Apr - Mar), 2017"
CHHATTISGARH,2017,RAW COAL,PULP & PAPER,0.017,2017,"Financial Year (Apr - Mar), 2017"
KARNATAKA,2017,RAW COAL,TEXTILES & RAYONS,0.13,2017,"Financial Year (Apr - Mar), 2017"
ANDHRA PRADESH,2017,RAW COAL,POWER (CAPTIVE),1.696,2017,"Financial Year (Apr - Mar), 2017"
GUJARAT,2017,LIGNITE,SPONGE IRON,0.038,2017,"Financial Year (Apr - Mar), 2017"
ANDHRA PRADESH,2017,WASHED COAL,POWER (UTILITY),0.102,2017,"Financial Year (Apr - Mar), 2017"
TELANGANA,2017,RAW COAL,POWER (UTILITY),27.993,2017,"Financial Year (Apr - Mar), 2017"
GUJARAT,2017,LIGNITE,CHEMICAL,0.194,2017,"Financial Year (Apr - Mar), 2017"
KARNATAKA,2017,RAW COAL,SPONGE IRON,0.016,2017,"Financial Year (Apr - Mar), 2017"
ANDHRA PRADESH,2017,RAW COAL,PULP & PAPER,0.078,2017,"Financial Year (Apr - Mar), 2017"
WEST BENGAL,2017,RAW COAL,STEEL (BOILERS),0.056,2017,"Financial Year (Apr - Mar), 2017"
GUJARAT,2017,LIGNITE,TEXTILES & RAYONS,1.292,2017,"Financial Year (Apr - Mar), 2017"
RAJASTHAN,2017,WASHED COAL,POWER (UTILITY),0.135,2017,"Financial Year (Apr - Mar), 2017"
KARNATAKA,2017,RAW COAL,CHEMICAL,0.008,2017,"Financial Year (Apr - Mar), 2017"
TELANGANA,2017,RAW COAL,COLLIERY OWN - CONSUMPTION,0.014,2017,"Financial Year (Apr - Mar), 2017"
MADHYA PRADESH,2017,RAW COAL,PULP & PAPER,0.118,2017,"Financial Year (Apr - Mar), 2017"
TAMILNADU,2017,LIGNITE,CHEMICAL,0,2017,"Financial Year (Apr - Mar), 2017"
TELANGANA,2017,RAW COAL,CEMENT,1.174,2017,"Financial Year (Apr - Mar), 2017"
TAMILNADU,2017,LIGNITE,BRICKS,0.009,2017,"Financial Year (Apr - Mar), 2017"
ODISHA,2017,RAW COAL,PULP & PAPER,0.08,2017,"Financial Year (Apr - Mar), 2017"
PUNJAB,2017,RAW COAL,FERTILISERS,0.694,2017,"Financial Year (Apr - Mar), 2017"
WEST BENGAL,2017,RAW COAL,CHEMICAL,0.004,2017,"Financial Year (Apr - Mar), 2017"
MADHYA PRADESH,2017,RAW COAL,METALLURGICAL USE- COKERIES,0.029,2017,"Financial Year (Apr - Mar), 2017"
ODISHA,2017,RAW COAL,METALLURGICAL USE- DIRECT FEED,0.08,2017,"Financial Year (Apr - Mar), 2017"
RAJASTHAN,2017,RAW COAL,CEMENT,0.148,2017,"Financial Year (Apr - Mar), 2017"
ASSAM,2017,RAW COAL,CEMENT,0.019,2017,"Financial Year (Apr - Mar), 2017"
KARNATAKA,2017,RAW COAL,POWER (UTILITY),11.988,2017,"Financial Year (Apr - Mar), 2017"
WEST BENGAL,2017,RAW COAL,COLLIERY OWN - CONSUMPTION,0.204,2017,"Financial Year (Apr - Mar), 2017"
GUJARAT,2017,LIGNITE,CEMENT,0.19,2017,"Financial Year (Apr - Mar), 2017"
ANDHRA PRADESH,2017,RAW COAL,SPONGE IRON,0.265,2017,"Financial Year (Apr - Mar), 2017"
GUJARAT,2017,RAW COAL,POWER (UTILITY),12.763,2017,"Financial Year (Apr - Mar), 2017"
ASSAM,2017,RAW COAL,POWER (UTILITY),0.676,2017,"Financial Year (Apr - Mar), 2017"
TAMILNADU,2017,LIGNITE,FERTILISERS,0,2017,"Financial Year (Apr - Mar), 2017"
JHARKHAND,2017,RAW COAL,COLLIERY OWN - CONSUMPTION,0.049,2017,"Financial Year (Apr - Mar), 2017"
DELHI,2017,WASHED COAL,POWER (UTILITY),1.139,2017,"Financial Year (Apr - Mar), 2017"
KARNATAKA,2017,RAW COAL,PULP & PAPER,0.07,2017,"Financial Year (Apr - Mar), 2017"
UTTAR PRADESH,2017,RAW COAL,FERTILISERS,0.221,2017,"Financial Year (Apr - Mar), 2017"
TELANGANA,2017,RAW COAL,CHEMICAL,0.141,2017,"Financial Year (Apr - Mar), 2017"
DELHI,2017,RAW COAL,POWER (UTILITY),0.008,2017,"Financial Year (Apr - Mar), 2017"
WEST BENGAL,2017,RAW COAL,PULP & PAPER,0.014,2017,"Financial Year (Apr - Mar), 2017"
JHARKHAND,2017,MIDDLINGS,POWER (UTILITY),1.629,2017,"Financial Year (Apr - Mar), 2017"
UTTAR PRADESH,2017,MIDDLINGS,POWER (UTILITY),0.07,2017,"Financial Year (Apr - Mar), 2017"
RAJASTHAN,2017,LIGNITE,FERTILISERS,0,2017,"Financial Year (Apr - Mar), 2017"
ANDHRA PRADESH,2017,RAW COAL,POWER (UTILITY),32.195,2017,"Financial Year (Apr - Mar), 2017"
HARYANA,2017,WASHED COAL,POWER (UTILITY),0.528,2017,"Financial Year (Apr - Mar), 2017"
ODISHA,2017,RAW COAL,COLLIERY OWN - CONSUMPTION,0.005,2017,"Financial Year (Apr - Mar), 2017"
MADHYA PRADESH,2017,RAW COAL,CHEMICAL,0.03,2017,"Financial Year (Apr - Mar), 2017"
GUJARAT,2017,LIGNITE,FERTILISERS,0,2017,"Financial Year (Apr - Mar), 2017"
MADHYA PRADESH,2017,RAW COAL,METALLURGICAL USE- DIRECT FEED,0.079,2017,"Financial Year (Apr - Mar), 2017"
HARYANA,2017,RAW COAL,FERTILISERS,0.41,2017,"Financial Year (Apr - Mar), 2017"
CHHATTISGARH,2017,RAW COAL,SPONGE IRON,1.659,2017,"Financial Year (Apr - Mar), 2017"
CHHATTISGARH,2017,WASHED COAL,METALLURGICAL USE- DIRECT FEED,0.351,2017,"Financial Year (Apr - Mar), 2017"
MADHYA PRADESH,2017,MIDDLINGS,POWER (UTILITY),0.034,2017,"Financial Year (Apr - Mar), 2017"
JHARKHAND,2017,RAW COAL,CHEMICAL,0.003,2017,"Financial Year (Apr - Mar), 2017"
DELHI,2017,RAW COAL,POWER (CAPTIVE),0.004,2017,"Financial Year (Apr - Mar), 2017"
ANDHRA PRADESH,2017,RAW COAL,CEMENT,0.204,2017,"Financial Year (Apr - Mar), 2017"
MAHARASHTRA,2017,RAW COAL,CEMENT,1.181,2017,"Financial Year (Apr - Mar), 2017"
JHARKHAND,2017,MIDDLINGS,CEMENT,0.004,2017,"Financial Year (Apr - Mar), 2017"
GUJARAT,2017,LIGNITE,POWER (CAPTIVE),6.89,2017,"Financial Year (Apr - Mar), 2017"
CHHATTISGARH,2017,RAW COAL,CEMENT,1.339,2017,"Financial Year (Apr - Mar), 2017"
WEST BENGAL,2017,WASHED COAL,METALLURGICAL USE- COKERIES,0.741,2017,"Financial Year (Apr - Mar), 2017"
JHARKHAND,2017,MIDDLINGS,POWER (CAPTIVE),1.355,2017,"Financial Year (Apr - Mar), 2017"
OTHERS,2017,RAW COAL,CEMENT,0.03,2017,"Financial Year (Apr - Mar), 2017"
BIHAR,2017,RAW COAL,METALLURGICAL USE- COKERIES,0.041,2017,"Financial Year (Apr - Mar), 2017"
TAMILNADU,2017,LIGNITE,POWER (UTILITY),22.871,2017,"Financial Year (Apr - Mar), 2017"
JHARKHAND,2017,RAW COAL,POWER (CAPTIVE),1.653,2017,"Financial Year (Apr - Mar), 2017"
GUJARAT,2017,LIGNITE,BRICKS,0.406,2017,"Financial Year (Apr - Mar), 2017"
WEST BENGAL,2017,RAW COAL,POWER (UTILITY),47.445,2017,"Financial Year (Apr - Mar), 2017"
KARNATAKA,2017,RAW COAL,POWER (CAPTIVE),0.604,2017,"Financial Year (Apr - Mar), 2017"
ODISHA,2018,MIDDLINGS,STEEL (BOILERS),0.086,2018,"Financial Year (Apr - Mar), 2018"
RAJASTHAN,2018,LIGNITE,POWER (CAPTIVE),6.537,2018,"Financial Year (Apr - Mar), 2018"
RAJASTHAN,2018,RAW COAL,TEXTILES & RAYONS,0.008,2018,"Financial Year (Apr - Mar), 2018"
MEGHALAYA,2018,RAW COAL,CEMENT,0.055,2018,"Financial Year (Apr - Mar), 2018"
TELANGANA,2018,RAW COAL,CEMENT,1.443,2018,"Financial Year (Apr - Mar), 2018"
TAMILNADU,2018,RAW COAL,POWER (CAPTIVE),0.474,2018,"Financial Year (Apr - Mar), 2018"
RAJASTHAN,2018,RAW COAL,CEMENT,0.184,2018,"Financial Year (Apr - Mar), 2018"
GUJARAT,2018,RAW COAL,POWER (UTILITY),16.089,2018,"Financial Year (Apr - Mar), 2018"
RAJASTHAN,2018,RAW COAL,POWER (CAPTIVE),0.561,2018,"Financial Year (Apr - Mar), 2018"
MAHARASHTRA,2018,RAW COAL,PULP & PAPER,0.416,2018,"Financial Year (Apr - Mar), 2018"
CHHATTISGARH,2018,WASHED COAL,METALLURGICAL USE- DIRECT FEED,0.166,2018,"Financial Year (Apr - Mar), 2018"
WEST BENGAL,2018,RAW COAL,METALLURGICAL USE- DIRECT FEED,0.002,2018,"Financial Year (Apr - Mar), 2018"
ODISHA,2018,MIDDLINGS,POWER (CAPTIVE),0.073,2018,"Financial Year (Apr - Mar), 2018"
DELHI,2018,RAW COAL,POWER (UTILITY),0.211,2018,"Financial Year (Apr - Mar), 2018"
ANDHRA PRADESH,2018,RAW COAL,POWER (UTILITY),31.604,2018,"Financial Year (Apr - Mar), 2018"
KERALA,2018,RAW COAL,PULP & PAPER,0.027,2018,"Financial Year (Apr - Mar), 2018"
MAHARASHTRA,2018,RAW COAL,COLLIERY OWN - CONSUMPTION,0.004,2018,"Financial Year (Apr - Mar), 2018"
TAMILNADU,2018,LIGNITE,CEMENT,0.227,2018,"Financial Year (Apr - Mar), 2018"
UTTAR PRADESH,2018,RAW COAL,FERTILISERS,0.148,2018,"Financial Year (Apr - Mar), 2018"
JHARKHAND,2018,WASHED COAL,POWER (UTILITY),0.746,2018,"Financial Year (Apr - Mar), 2018"
TELANGANA,2018,RAW COAL,CHEMICAL,0.123,2018,"Financial Year (Apr - Mar), 2018"
ANDHRA PRADESH,2018,WASHED COAL,POWER (UTILITY),0.016,2018,"Financial Year (Apr - Mar), 2018"
MAHARASHTRA,2018,WASHED COAL,POWER (UTILITY),0.083,2018,"Financial Year (Apr - Mar), 2018"
CHHATTISGARH,2018,RAW COAL,COLLIERY OWN - CONSUMPTION,0.005,2018,"Financial Year (Apr - Mar), 2018"
KARNATAKA,2018,RAW COAL,POWER (CAPTIVE),1.103,2018,"Financial Year (Apr - Mar), 2018"
CHHATTISGARH,2018,RAW COAL,POWER (CAPTIVE),5.859,2018,"Financial Year (Apr - Mar), 2018"
KARNATAKA,2018,RAW COAL,TEXTILES & RAYONS,0.1,2018,"Financial Year (Apr - Mar), 2018"
WEST BENGAL,2018,RAW COAL,CEMENT,0.003,2018,"Financial Year (Apr - Mar), 2018"
ODISHA,2018,RAW COAL,POWER (UTILITY),32.014,2018,"Financial Year (Apr - Mar), 2018"
TAMILNADU,2018,LIGNITE,FERTILISERS,0,2018,"Financial Year (Apr - Mar), 2018"
WEST BENGAL,2018,WASHED COAL,METALLURGICAL USE- COKERIES,0.647,2018,"Financial Year (Apr - Mar), 2018"
GUJARAT,2018,RAW COAL,FERTILISERS,0.548,2018,"Financial Year (Apr - Mar), 2018"
JHARKHAND,2018,MIDDLINGS,POWER (CAPTIVE),1.391,2018,"Financial Year (Apr - Mar), 2018"
TAMILNADU,2018,LIGNITE,PULP & PAPER,0.054,2018,"Financial Year (Apr - Mar), 2018"
TAMILNADU,2018,LIGNITE,STEEL (BOILERS),0.12,2018,"Financial Year (Apr - Mar), 2018"
WEST BENGAL,2018,WASHED COAL,METALLURGICAL USE- DIRECT FEED,0.102,2018,"Financial Year (Apr - Mar), 2018"
RAJASTHAN,2018,WASHED COAL,POWER (CAPTIVE),7.052,2018,"Financial Year (Apr - Mar), 2018"
JHARKHAND,2018,WASHED COAL,POWER (CAPTIVE),0.102,2018,"Financial Year (Apr - Mar), 2018"
JHARKHAND,2018,RAW COAL,POWER (CAPTIVE),3.606,2018,"Financial Year (Apr - Mar), 2018"
PUNJAB,2018,RAW COAL,POWER (CAPTIVE),0.2,2018,"Financial Year (Apr - Mar), 2018"
CHHATTISGARH,2018,RAW COAL,CEMENT,1.567,2018,"Financial Year (Apr - Mar), 2018"
RAJASTHAN,2018,RAW COAL,FERTILISERS,0.271,2018,"Financial Year (Apr - Mar), 2018"
WEST BENGAL,2018,RAW COAL,POWER (CAPTIVE),0.189,2018,"Financial Year (Apr - Mar), 2018"
MAHARASHTRA,2018,RAW COAL,POWER (CAPTIVE),0.727,2018,"Financial Year (Apr - Mar), 2018"
RAJASTHAN,2018,LIGNITE,CHEMICAL,0.001,2018,"Financial Year (Apr - Mar), 2018"
